PK_municipio,nome_municipio,pop_municipio,df_ref
29,Barreirinhas,63217,2020-03-01
29,Barreirinhas,63217,2020-02-01
29,Barreirinhas,63217,2020-01-01
29,Barreirinhas,63217,2019-12-01
29,Barreirinhas,63217,2019-11-01
30,Miranda do Norte,28754,2021-10-01
30,Miranda do Norte,28754,2021-09-01
30,Miranda do Norte,28754,2021-08-01
30,Miranda do Norte,28754,2021-07-01
30,Miranda do Norte,28754,2021-06-01
30,Miranda do Norte,28754,2021-05-01
30,Miranda do Norte,28754,2021-04-01
30,Miranda do Norte,28754,2021-03-01
30,Miranda do Norte,28754,2021-02-01
30,Miranda do Norte,28754,2021-01-01
30,Miranda do Norte,28754,2020-12-01
30,Miranda do Norte,28754,2020-11-01
30,Miranda do Norte,28754,2020-10-01
30,Miranda do Norte,28754,2020-09-01
30,Miranda do Norte,28754,2020-08-01
30,Miranda do Norte,28754,2020-07-01
30,Miranda do Norte,28754,2020-06-01
30,Miranda do Norte,28754,2020-05-01
30,Miranda do Norte,28754,2020-04-01
30,Miranda do Norte,28754,2020-03-01
30,Miranda do Norte,28754,2020-02-01
30,Miranda do Norte,28754,2020-01-01
30,Miranda do Norte,28754,2019-12-01
30,Miranda do Norte,28754,2019-11-01
31,Morros,19572,2021-10-01
31,Morros,19572,2021-09-01
31,Morros,19572,2021-08-01
31,Morros,19572,2021-07-01
31,Morros,19572,2021-06-01
31,Morros,19572,2021-05-01
31,Morros,19572,2021-04-01
31,Morros,19572,2021-03-01
31,Morros,19572,2021-02-01
31,Morros,19572,2021-01-01
31,Morros,19572,2020-12-01
31,Morros,19572,2020-11-01
31,Morros,19572,2020-10-01
31,Morros,19572,2020-09-01
31,Morros,19572,2020-08-01
31,Morros,19572,2020-07-01
31,Morros,19572,2020-06-01
31,Morros,19572,2020-05-01
31,Morros,19572,2020-04-01
31,Morros,19572,2020-03-01
31,Morros,19572,2020-02-01
31,Morros,19572,2020-01-01
31,Morros,19572,2019-12-01
31,Morros,19572,2019-11-01
32,Tuntum,42040,2021-10-01
32,Tuntum,42040,2021-09-01
32,Tuntum,42040,2021-08-01
32,Tuntum,42040,2021-07-01
32,Tuntum,42040,2021-06-01
32,Tuntum,42040,2021-05-01
32,Tuntum,42040,2021-04-01
32,Tuntum,42040,2021-03-01
32,Tuntum,42040,2021-02-01
32,Tuntum,42040,2021-01-01
32,Tuntum,42040,2020-12-01
32,Tuntum,42040,2020-11-01
32,Tuntum,42040,2020-10-01
32,Tuntum,42040,2020-09-01
32,Tuntum,42040,2020-08-01
32,Tuntum,42040,2020-07-01
32,Tuntum,42040,2020-06-01
32,Tuntum,42040,2020-05-01
32,Tuntum,42040,2020-04-01
32,Tuntum,42040,2020-03-01
32,Tuntum,42040,2020-02-01
32,Tuntum,42040,2020-01-01
32,Tuntum,42040,2019-12-01
32,Tuntum,42040,2019-11-01
33,Vargem Grande,57168,2021-10-01
33,Vargem Grande,57168,2021-09-01
33,Vargem Grande,57168,2021-08-01
33,Vargem Grande,57168,2021-07-01
33,Vargem Grande,57168,2021-06-01
33,Vargem Grande,57168,2021-05-01
33,Vargem Grande,57168,2021-04-01
33,Vargem Grande,57168,2021-03-01
33,Vargem Grande,57168,2021-02-01
33,Vargem Grande,57168,2021-01-01
33,Vargem Grande,57168,2020-12-01
33,Vargem Grande,57168,2020-11-01
33,Vargem Grande,57168,2020-10-01
33,Vargem Grande,57168,2020-09-01
33,Vargem Grande,57168,2020-08-01
33,Vargem Grande,57168,2020-07-01
33,Vargem Grande,57168,2020-06-01
33,Vargem Grande,57168,2020-05-01
33,Vargem Grande,57168,2020-04-01
33,Vargem Grande,57168,2020-03-01
33,Vargem Grande,57168,2020-02-01
33,Vargem Grande,57168,2020-01-01
33,Vargem Grande,57168,2019-12-01
33,Vargem Grande,57168,2019-11-01
34,Alcântara,22112,2021-10-01
34,Alcântara,22112,2021-09-01
34,Alcântara,22112,2021-08-01
34,Alcântara,22112,2021-07-01
34,Alcântara,22112,2021-06-01
34,Alcântara,22112,2021-05-01
34,Alcântara,22112,2021-04-01
34,Alcântara,22112,2021-03-01
34,Alcântara,22112,2021-02-01
34,Alcântara,22112,2021-01-01
34,Alcântara,22112,2020-12-01
34,Alcântara,22112,2020-11-01
34,Alcântara,22112,2020-10-01
34,Alcântara,22112,2020-09-01
34,Alcântara,22112,2020-08-01
34,Alcântara,22112,2020-07-01
34,Alcântara,22112,2020-06-01
34,Alcântara,22112,2020-05-01
34,Alcântara,22112,2020-04-01
34,Alcântara,22112,2020-03-01
34,Alcântara,22112,2020-02-01
34,Alcântara,22112,2020-01-01
34,Alcântara,22112,2019-12-01
34,Alcântara,22112,2019-11-01
35,Arari,29932,2021-10-01
35,Arari,29932,2021-09-01
35,Arari,29932,2021-08-01
35,Arari,29932,2021-07-01
35,Arari,29932,2021-06-01
35,Arari,29932,2021-05-01
35,Arari,29932,2021-04-01
35,Arari,29932,2021-03-01
35,Arari,29932,2021-02-01
35,Arari,29932,2021-01-01
35,Arari,29932,2020-12-01
35,Arari,29932,2020-11-01
35,Arari,29932,2020-10-01
35,Arari,29932,2020-09-01
35,Arari,29932,2020-08-01
35,Arari,29932,2020-07-01
35,Arari,29932,2020-06-01
35,Arari,29932,2020-05-01
35,Arari,29932,2020-04-01
35,Arari,29932,2020-03-01
35,Arari,29932,2020-02-01
35,Arari,29932,2020-01-01
35,Arari,29932,2019-12-01
35,Arari,29932,2019-11-01
36,Cururupu,32626,2021-10-01
36,Cururupu,32626,2021-09-01
36,Cururupu,32626,2021-08-01
36,Cururupu,32626,2021-07-01
36,Cururupu,32626,2021-06-01
36,Cururupu,32626,2021-05-01
36,Cururupu,32626,2021-04-01
36,Cururupu,32626,2021-03-01
36,Cururupu,32626,2021-02-01
36,Cururupu,32626,2021-01-01
36,Cururupu,32626,2020-12-01
36,Cururupu,32626,2020-11-01
36,Cururupu,32626,2020-10-01
36,Cururupu,32626,2020-09-01
36,Cururupu,32626,2020-08-01
36,Cururupu,32626,2020-07-01
36,Cururupu,32626,2020-06-01
36,Cururupu,32626,2020-05-01
36,Cururupu,32626,2020-04-01
36,Cururupu,32626,2020-03-01
36,Cururupu,32626,2020-02-01
36,Cururupu,32626,2020-01-01
36,Cururupu,32626,2019-12-01
36,Cururupu,32626,2019-11-01
37,Junco do Maranhão,4392,2021-10-01
37,Junco do Maranhão,4392,2021-09-01
37,Junco do Maranhão,4392,2021-08-01
37,Junco do Maranhão,4392,2021-07-01
37,Junco do Maranhão,4392,2021-06-01
37,Junco do Maranhão,4392,2021-05-01
37,Junco do Maranhão,4392,2021-04-01
37,Junco do Maranhão,4392,2021-03-01
37,Junco do Maranhão,4392,2021-02-01
37,Junco do Maranhão,4392,2021-01-01
37,Junco do Maranhão,4392,2020-12-01
37,Junco do Maranhão,4392,2020-11-01
37,Junco do Maranhão,4392,2020-10-01
37,Junco do Maranhão,4392,2020-09-01
37,Junco do Maranhão,4392,2020-08-01
37,Junco do Maranhão,4392,2020-07-01
37,Junco do Maranhão,4392,2020-06-01
37,Junco do Maranhão,4392,2020-05-01
37,Junco do Maranhão,4392,2020-04-01
37,Junco do Maranhão,4392,2020-03-01
37,Junco do Maranhão,4392,2020-02-01
37,Junco do Maranhão,4392,2020-01-01
37,Junco do Maranhão,4392,2019-12-01
37,Junco do Maranhão,4392,2019-11-01
38,Matinha,23482,2021-10-01
38,Matinha,23482,2021-09-01
38,Matinha,23482,2021-08-01
38,Matinha,23482,2021-07-01
38,Matinha,23482,2021-06-01
38,Matinha,23482,2021-05-01
38,Matinha,23482,2021-04-01
38,Matinha,23482,2021-03-01
38,Matinha,23482,2021-02-01
38,Matinha,23482,2021-01-01
38,Matinha,23482,2020-12-01
38,Matinha,23482,2020-11-01
38,Matinha,23482,2020-10-01
38,Matinha,23482,2020-09-01
38,Matinha,23482,2020-08-01
38,Matinha,23482,2020-07-01
38,Matinha,23482,2020-06-01
38,Matinha,23482,2020-05-01
38,Matinha,23482,2020-04-01
38,Matinha,23482,2020-03-01
38,Matinha,23482,2020-02-01
38,Matinha,23482,2020-01-01
38,Matinha,23482,2019-12-01
38,Matinha,23482,2019-11-01
39,Rosário,42994,2021-10-01
39,Rosário,42994,2021-09-01
39,Rosário,42994,2021-08-01
39,Rosário,42994,2021-07-01
39,Rosário,42994,2021-06-01
39,Rosário,42994,2021-05-01
39,Rosário,42994,2021-04-01
39,Rosário,42994,2021-03-01
39,Rosário,42994,2021-02-01
39,Rosário,42994,2021-01-01
39,Rosário,42994,2020-12-01
39,Rosário,42994,2020-11-01
39,Rosário,42994,2020-10-01
39,Rosário,42994,2020-09-01
39,Rosário,42994,2020-08-01
39,Rosário,42994,2020-07-01
39,Rosário,42994,2020-06-01
39,Rosário,42994,2020-05-01
39,Rosário,42994,2020-04-01
39,Rosário,42994,2020-03-01
39,Rosário,42994,2020-02-01
39,Rosário,42994,2020-01-01
39,Rosário,42994,2019-12-01
39,Rosário,42994,2019-11-01
40,Anajatuba,26988,2021-10-01
40,Anajatuba,26988,2021-09-01
40,Anajatuba,26988,2021-08-01
40,Anajatuba,26988,2021-07-01
40,Anajatuba,26988,2021-06-01
40,Anajatuba,26988,2021-05-01
40,Anajatuba,26988,2021-04-01
40,Anajatuba,26988,2021-03-01
40,Anajatuba,26988,2021-02-01
40,Anajatuba,26988,2021-01-01
40,Anajatuba,26988,2020-12-01
40,Anajatuba,26988,2020-11-01
40,Anajatuba,26988,2020-10-01
40,Anajatuba,26988,2020-09-01
40,Anajatuba,26988,2020-08-01
40,Anajatuba,26988,2020-07-01
40,Anajatuba,26988,2020-06-01
40,Anajatuba,26988,2020-05-01
40,Anajatuba,26988,2020-04-01
40,Anajatuba,26988,2020-03-01
40,Anajatuba,26988,2020-02-01
40,Anajatuba,26988,2020-01-01
40,Anajatuba,26988,2019-12-01
40,Anajatuba,26988,2019-11-01
41,Balsas,95929,2021-10-01
41,Balsas,95929,2021-09-01
41,Balsas,95929,2021-08-01
41,Balsas,95929,2021-07-01
41,Balsas,95929,2021-06-01
41,Balsas,95929,2021-05-01
41,Balsas,95929,2021-04-01
41,Balsas,95929,2021-03-01
41,Balsas,95929,2021-02-01
41,Balsas,95929,2021-01-01
41,Balsas,95929,2020-12-01
41,Balsas,95929,2020-11-01
41,Balsas,95929,2020-10-01
41,Balsas,95929,2020-09-01
41,Balsas,95929,2020-08-01
41,Balsas,95929,2020-07-01
41,Balsas,95929,2020-06-01
41,Balsas,95929,2020-05-01
41,Balsas,95929,2020-04-01
41,Balsas,95929,2020-03-01
41,Balsas,95929,2020-02-01
41,Balsas,95929,2020-01-01
41,Balsas,95929,2019-12-01
41,Balsas,95929,2019-11-01
42,Milagres do Maranhão,8483,2021-10-01
42,Milagres do Maranhão,8483,2021-09-01
42,Milagres do Maranhão,8483,2021-08-01
42,Milagres do Maranhão,8483,2021-07-01
42,Milagres do Maranhão,8483,2021-06-01
42,Milagres do Maranhão,8483,2021-05-01
42,Milagres do Maranhão,8483,2021-04-01
42,Milagres do Maranhão,8483,2021-03-01
42,Milagres do Maranhão,8483,2021-02-01
42,Milagres do Maranhão,8483,2021-01-01
42,Milagres do Maranhão,8483,2020-12-01
42,Milagres do Maranhão,8483,2020-11-01
42,Milagres do Maranhão,8483,2020-10-01
42,Milagres do Maranhão,8483,2020-09-01
42,Milagres do Maranhão,8483,2020-08-01
42,Milagres do Maranhão,8483,2020-07-01
42,Milagres do Maranhão,8483,2020-06-01
42,Milagres do Maranhão,8483,2020-05-01
42,Milagres do Maranhão,8483,2020-04-01
42,Milagres do Maranhão,8483,2020-03-01
42,Milagres do Maranhão,8483,2020-02-01
42,Milagres do Maranhão,8483,2020-01-01
42,Milagres do Maranhão,8483,2019-12-01
42,Milagres do Maranhão,8483,2019-11-01
43,Vitorino Freire,31522,2021-10-01
43,Vitorino Freire,31522,2021-09-01
43,Vitorino Freire,31522,2021-08-01
43,Vitorino Freire,31522,2021-07-01
43,Vitorino Freire,31522,2021-06-01
43,Vitorino Freire,31522,2021-05-01
43,Vitorino Freire,31522,2021-04-01
43,Vitorino Freire,31522,2021-03-01
43,Vitorino Freire,31522,2021-02-01
43,Vitorino Freire,31522,2021-01-01
43,Vitorino Freire,31522,2020-12-01
43,Vitorino Freire,31522,2020-11-01
43,Vitorino Freire,31522,2020-10-01
43,Vitorino Freire,31522,2020-09-01
43,Vitorino Freire,31522,2020-08-01
43,Vitorino Freire,31522,2020-07-01
43,Vitorino Freire,31522,2020-06-01
43,Vitorino Freire,31522,2020-05-01
43,Vitorino Freire,31522,2020-04-01
43,Vitorino Freire,31522,2020-03-01
43,Vitorino Freire,31522,2020-02-01
43,Vitorino Freire,31522,2020-01-01
43,Vitorino Freire,31522,2019-12-01
43,Vitorino Freire,31522,2019-11-01
44,Presidente Juscelino,12838,2021-10-01
44,Presidente Juscelino,12838,2021-09-01
44,Presidente Juscelino,12838,2021-08-01
44,Presidente Juscelino,12838,2021-07-01
44,Presidente Juscelino,12838,2021-06-01
44,Presidente Juscelino,12838,2021-05-01
44,Presidente Juscelino,12838,2021-04-01
44,Presidente Juscelino,12838,2021-03-01
44,Presidente Juscelino,12838,2021-02-01
44,Presidente Juscelino,12838,2021-01-01
44,Presidente Juscelino,12838,2020-12-01
44,Presidente Juscelino,12838,2020-11-01
44,Presidente Juscelino,12838,2020-10-01
44,Presidente Juscelino,12838,2020-09-01
44,Presidente Juscelino,12838,2020-08-01
44,Presidente Juscelino,12838,2020-07-01
44,Presidente Juscelino,12838,2020-06-01
44,Presidente Juscelino,12838,2020-05-01
44,Presidente Juscelino,12838,2020-04-01
44,Presidente Juscelino,12838,2020-03-01
44,Presidente Juscelino,12838,2020-02-01
44,Presidente Juscelino,12838,2020-01-01
44,Presidente Juscelino,12838,2019-12-01
44,Presidente Juscelino,12838,2019-11-01
45,Pedreiras,39191,2021-10-01
45,Pedreiras,39191,2021-09-01
45,Pedreiras,39191,2021-08-01
45,Pedreiras,39191,2021-07-01
45,Pedreiras,39191,2021-06-01
45,Pedreiras,39191,2021-05-01
45,Pedreiras,39191,2021-04-01
45,Pedreiras,39191,2021-03-01
45,Pedreiras,39191,2021-02-01
45,Pedreiras,39191,2021-01-01
45,Pedreiras,39191,2020-12-01
45,Pedreiras,39191,2020-11-01
45,Pedreiras,39191,2020-10-01
45,Pedreiras,39191,2020-09-01
45,Pedreiras,39191,2020-08-01
45,Pedreiras,39191,2020-07-01
45,Pedreiras,39191,2020-06-01
45,Pedreiras,39191,2020-05-01
45,Pedreiras,39191,2020-04-01
45,Pedreiras,39191,2020-03-01
45,Pedreiras,39191,2020-02-01
45,Pedreiras,39191,2020-01-01
45,Pedreiras,39191,2019-12-01
45,Pedreiras,39191,2019-11-01
46,São João dos Patos,25996,2021-10-01
46,São João dos Patos,25996,2021-09-01
46,São João dos Patos,25996,2021-08-01
46,São João dos Patos,25996,2021-07-01
46,São João dos Patos,25996,2021-06-01
46,São João dos Patos,25996,2021-05-01
46,São João dos Patos,25996,2021-04-01
46,São João dos Patos,25996,2021-03-01
46,São João dos Patos,25996,2021-02-01
46,São João dos Patos,25996,2021-01-01
46,São João dos Patos,25996,2020-12-01
46,São João dos Patos,25996,2020-11-01
46,São João dos Patos,25996,2020-10-01
46,São João dos Patos,25996,2020-09-01
46,São João dos Patos,25996,2020-08-01
46,São João dos Patos,25996,2020-07-01
46,São João dos Patos,25996,2020-06-01
46,São João dos Patos,25996,2020-05-01
46,São João dos Patos,25996,2020-04-01
46,São João dos Patos,25996,2020-03-01
46,São João dos Patos,25996,2020-02-01
46,São João dos Patos,25996,2020-01-01
46,São João dos Patos,25996,2019-12-01
46,São João dos Patos,25996,2019-11-01
47,Codó,123116,2021-10-01
47,Codó,123116,2021-09-01
47,Codó,123116,2021-08-01
47,Codó,123116,2021-07-01
47,Codó,123116,2021-06-01
47,Codó,123116,2021-05-01
47,Codó,123116,2021-04-01
47,Codó,123116,2021-03-01
47,Codó,123116,2021-02-01
47,Codó,123116,2021-01-01
47,Codó,123116,2020-12-01
47,Codó,123116,2020-11-01
47,Codó,123116,2020-10-01
47,Codó,123116,2020-09-01
47,Codó,123116,2020-08-01
47,Codó,123116,2020-07-01
47,Codó,123116,2020-06-01
47,Codó,123116,2020-05-01
47,Codó,123116,2020-04-01
47,Codó,123116,2020-03-01
47,Codó,123116,2020-02-01
47,Codó,123116,2020-01-01
47,Codó,123116,2019-12-01
47,Codó,123116,2019-11-01
48,Lago da Pedra,50616,2021-10-01
48,Lago da Pedra,50616,2021-09-01
48,Lago da Pedra,50616,2021-08-01
48,Lago da Pedra,50616,2021-07-01
48,Lago da Pedra,50616,2021-06-01
48,Lago da Pedra,50616,2021-05-01
48,Lago da Pedra,50616,2021-04-01
48,Lago da Pedra,50616,2021-03-01
48,Lago da Pedra,50616,2021-02-01
48,Lago da Pedra,50616,2021-01-01
48,Lago da Pedra,50616,2020-12-01
48,Lago da Pedra,50616,2020-11-01
48,Lago da Pedra,50616,2020-10-01
48,Lago da Pedra,50616,2020-09-01
48,Lago da Pedra,50616,2020-08-01
48,Lago da Pedra,50616,2020-07-01
48,Lago da Pedra,50616,2020-06-01
48,Lago da Pedra,50616,2020-05-01
48,Lago da Pedra,50616,2020-04-01
48,Lago da Pedra,50616,2020-03-01
48,Lago da Pedra,50616,2020-02-01
48,Lago da Pedra,50616,2020-01-01
48,Lago da Pedra,50616,2019-12-01
48,Lago da Pedra,50616,2019-11-01
49,Monção,33664,2021-10-01
49,Monção,33664,2021-09-01
49,Monção,33664,2021-08-01
49,Monção,33664,2021-07-01
49,Monção,33664,2021-06-01
49,Monção,33664,2021-05-01
49,Monção,33664,2021-04-01
49,Monção,33664,2021-03-01
49,Monção,33664,2021-02-01
49,Monção,33664,2021-01-01
49,Monção,33664,2020-12-01
49,Monção,33664,2020-11-01
49,Monção,33664,2020-10-01
49,Monção,33664,2020-09-01
49,Monção,33664,2020-08-01
49,Monção,33664,2020-07-01
49,Monção,33664,2020-06-01
49,Monção,33664,2020-05-01
49,Monção,33664,2020-04-01
49,Monção,33664,2020-03-01
49,Monção,33664,2020-02-01
49,Monção,33664,2020-01-01
49,Monção,33664,2019-12-01
49,Monção,33664,2019-11-01
50,Alto Alegre do Pindaré,31943,2021-10-01
50,Alto Alegre do Pindaré,31943,2021-09-01
50,Alto Alegre do Pindaré,31943,2021-08-01
50,Alto Alegre do Pindaré,31943,2021-07-01
50,Alto Alegre do Pindaré,31943,2021-06-01
50,Alto Alegre do Pindaré,31943,2021-05-01
50,Alto Alegre do Pindaré,31943,2021-04-01
50,Alto Alegre do Pindaré,31943,2021-03-01
50,Alto Alegre do Pindaré,31943,2021-02-01
50,Alto Alegre do Pindaré,31943,2021-01-01
50,Alto Alegre do Pindaré,31943,2020-12-01
50,Alto Alegre do Pindaré,31943,2020-11-01
50,Alto Alegre do Pindaré,31943,2020-10-01
50,Alto Alegre do Pindaré,31943,2020-09-01
50,Alto Alegre do Pindaré,31943,2020-08-01
50,Alto Alegre do Pindaré,31943,2020-07-01
50,Alto Alegre do Pindaré,31943,2020-06-01
50,Alto Alegre do Pindaré,31943,2020-05-01
50,Alto Alegre do Pindaré,31943,2020-04-01
50,Alto Alegre do Pindaré,31943,2020-03-01
50,Alto Alegre do Pindaré,31943,2020-02-01
50,Alto Alegre do Pindaré,31943,2020-01-01
50,Alto Alegre do Pindaré,31943,2019-12-01
50,Alto Alegre do Pindaré,31943,2019-11-01
51,Dom Pedro,23372,2021-10-01
51,Dom Pedro,23372,2021-09-01
51,Dom Pedro,23372,2021-08-01
51,Dom Pedro,23372,2021-07-01
51,Dom Pedro,23372,2021-06-01
51,Dom Pedro,23372,2021-05-01
51,Dom Pedro,23372,2021-04-01
51,Dom Pedro,23372,2021-03-01
51,Dom Pedro,23372,2021-02-01
51,Dom Pedro,23372,2021-01-01
51,Dom Pedro,23372,2020-12-01
51,Dom Pedro,23372,2020-11-01
51,Dom Pedro,23372,2020-10-01
51,Dom Pedro,23372,2020-09-01
51,Dom Pedro,23372,2020-08-01
51,Dom Pedro,23372,2020-07-01
51,Dom Pedro,23372,2020-06-01
51,Dom Pedro,23372,2020-05-01
51,Dom Pedro,23372,2020-04-01
51,Dom Pedro,23372,2020-03-01
51,Dom Pedro,23372,2020-02-01
51,Dom Pedro,23372,2020-01-01
51,Dom Pedro,23372,2019-12-01
51,Dom Pedro,23372,2019-11-01
52,Mata Roma,16977,2021-10-01
52,Mata Roma,16977,2021-09-01
52,Mata Roma,16977,2021-08-01
52,Mata Roma,16977,2021-07-01
52,Mata Roma,16977,2021-06-01
52,Mata Roma,16977,2021-05-01
52,Mata Roma,16977,2021-04-01
52,Mata Roma,16977,2021-03-01
52,Mata Roma,16977,2021-02-01
52,Mata Roma,16977,2021-01-01
52,Mata Roma,16977,2020-12-01
52,Mata Roma,16977,2020-11-01
52,Mata Roma,16977,2020-10-01
52,Mata Roma,16977,2020-09-01
52,Mata Roma,16977,2020-08-01
52,Mata Roma,16977,2020-07-01
52,Mata Roma,16977,2020-06-01
52,Mata Roma,16977,2020-05-01
52,Mata Roma,16977,2020-04-01
52,Mata Roma,16977,2020-03-01
52,Mata Roma,16977,2020-02-01
52,Mata Roma,16977,2020-01-01
52,Mata Roma,16977,2019-12-01
52,Mata Roma,16977,2019-11-01
53,São Francisco do Brejão,11941,2021-10-01
53,São Francisco do Brejão,11941,2021-09-01
53,São Francisco do Brejão,11941,2021-08-01
53,São Francisco do Brejão,11941,2021-07-01
53,São Francisco do Brejão,11941,2021-06-01
53,São Francisco do Brejão,11941,2021-05-01
53,São Francisco do Brejão,11941,2021-04-01
53,São Francisco do Brejão,11941,2021-03-01
53,São Francisco do Brejão,11941,2021-02-01
53,São Francisco do Brejão,11941,2021-01-01
53,São Francisco do Brejão,11941,2020-12-01
53,São Francisco do Brejão,11941,2020-11-01
53,São Francisco do Brejão,11941,2020-10-01
53,São Francisco do Brejão,11941,2020-09-01
53,São Francisco do Brejão,11941,2020-08-01
53,São Francisco do Brejão,11941,2020-07-01
53,São Francisco do Brejão,11941,2020-06-01
53,São Francisco do Brejão,11941,2020-05-01
53,São Francisco do Brejão,11941,2020-04-01
53,São Francisco do Brejão,11941,2020-03-01
53,São Francisco do Brejão,11941,2020-02-01
53,São Francisco do Brejão,11941,2020-01-01
53,São Francisco do Brejão,11941,2019-12-01
53,São Francisco do Brejão,11941,2019-11-01
54,São João Batista,20701,2021-10-01
54,São João Batista,20701,2021-09-01
54,São João Batista,20701,2021-08-01
54,São João Batista,20701,2021-07-01
54,São João Batista,20701,2021-06-01
54,São João Batista,20701,2021-05-01
54,São João Batista,20701,2021-04-01
54,São João Batista,20701,2021-03-01
54,São João Batista,20701,2021-02-01
54,São João Batista,20701,2021-01-01
54,São João Batista,20701,2020-12-01
54,São João Batista,20701,2020-11-01
54,São João Batista,20701,2020-10-01
54,São João Batista,20701,2020-09-01
54,São João Batista,20701,2020-08-01
54,São João Batista,20701,2020-07-01
54,São João Batista,20701,2020-06-01
54,São João Batista,20701,2020-05-01
54,São João Batista,20701,2020-04-01
54,São João Batista,20701,2020-03-01
54,São João Batista,20701,2020-02-01
54,São João Batista,20701,2020-01-01
54,São João Batista,20701,2019-12-01
54,São João Batista,20701,2019-11-01
55,Governador Edison Lobão,18520,2021-10-01
55,Governador Edison Lobão,18520,2021-09-01
55,Governador Edison Lobão,18520,2021-08-01
55,Governador Edison Lobão,18520,2021-07-01
55,Governador Edison Lobão,18520,2021-06-01
55,Governador Edison Lobão,18520,2021-05-01
55,Governador Edison Lobão,18520,2021-04-01
55,Governador Edison Lobão,18520,2021-03-01
55,Governador Edison Lobão,18520,2021-02-01
55,Governador Edison Lobão,18520,2021-01-01
55,Governador Edison Lobão,18520,2020-12-01
55,Governador Edison Lobão,18520,2020-11-01
55,Governador Edison Lobão,18520,2020-10-01
55,Governador Edison Lobão,18520,2020-09-01
55,Governador Edison Lobão,18520,2020-08-01
55,Governador Edison Lobão,18520,2020-07-01
55,Governador Edison Lobão,18520,2020-06-01
55,Governador Edison Lobão,18520,2020-05-01
55,Governador Edison Lobão,18520,2020-04-01
55,Governador Edison Lobão,18520,2020-03-01
55,Governador Edison Lobão,18520,2020-02-01
55,Governador Edison Lobão,18520,2020-01-01
55,Governador Edison Lobão,18520,2019-12-01
55,Governador Edison Lobão,18520,2019-11-01
56,Presidente Dutra,48036,2021-10-01
56,Presidente Dutra,48036,2021-09-01
56,Presidente Dutra,48036,2021-08-01
56,Presidente Dutra,48036,2021-07-01
56,Presidente Dutra,48036,2021-06-01
56,Presidente Dutra,48036,2021-05-01
56,Presidente Dutra,48036,2021-04-01
56,Presidente Dutra,48036,2021-03-01
56,Presidente Dutra,48036,2021-02-01
56,Presidente Dutra,48036,2021-01-01
